supermercado,categoria,familia,nombre,producto_id,sku_id,marca,url,imagen,vendedor,precio_tarjeta,nombre_tarjeta,tarjeta_descuento_pct,precio_internet,precio_normal,precio_descuento,precio_regular,tiene_descuento,descuento_pct,fecha_extraccion
tottus,carne-de-pollo,pollo,Pollo Entero Sin Menudencia Redondos x Kg,115808410,115808411,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/115808410/pollo-entero-sin-menudencia-redondos-x-kg,https://media.tottus.com.pe/tottusPE/40339347_2/public,TOTTUS,9.9,CMR,5.7,10.5,11.5,9.9,10.5,True,5.7,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Muslo De Pollo Congelado San Fernando x Kg,115835238,115835239,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835238/muslo-de-pollo-congelado-san-fernando-x-kg,https://media.tottus.com.pe/tottusPE/42816473_1/public,TOTTUS,,,,14.9,16.5,14.9,16.5,True,9.7,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Sangrecita Criolla Redondos,113787373,113787374,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787373/sangrecita-criolla-redondos,https://media.tottus.com.pe/tottusPE/20079165_1/public,TOTTUS,4.9,CMR,3.9,5.1,6.4,4.9,5.1,True,3.9,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pierna De Pollo Congelado San Fernando,115835236,115835237,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835236/pierna-de-pollo-congelado-san-fernando,https://media.tottus.com.pe/tottusPE/42816471_1/public,TOTTUS,,,,15.9,,15.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pack Ahorrador De Piernitas De Pollo Tottus,116228076,116228077,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116228076/pack-ahorrador-de-piernitas-de-pollo-tottus,https://media.tottus.com.pe/tottusPE/40978355_1/public,TOTTUS,,,,14.9,15.9,14.9,15.9,True,6.3,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Lomito Sasami De Pollo,115808254,115808255,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115808254/lomito-sasami-de-pollo,https://media.tottus.com.pe/tottusPE/40433304_1/public,TOTTUS,,,,25.5,,25.5,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Entero Sabor A Lena,113787338,113787339,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787338/pollo-entero-sabor-a-lena,https://media.tottus.com.pe/tottusPE/42027902_2/public,TOTTUS,,,,13.5,16.9,13.5,16.9,True,20.1,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Alitas De Pollo Importadas,119025995,119025998,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/119025995/alitas-de-pollo-importadas,https://media.tottus.com.pe/tottusPE/41886291_1/public,TOTTUS,10.9,CMR,5.2,11.5,12.9,10.9,11.5,True,5.2,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Con Menudencia Redondos,141595334,141595335,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/141595334/pollo-con-menudencia-redondos,https://media.tottus.com.pe/tottusPE/40339348_1/public,TOTTUS,8.9,CMR,6.3,9.5,,8.9,9.5,True,6.3,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pack Ahorrador Hígado De Pollo,115808242,115808243,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115808242/pack-ahorrador-higado-de-pollo,https://media.tottus.com.pe/tottusPE/40344721_1/public,TOTTUS,,,,8.9,,8.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Carne Molida De Pollo Termoformado x Un,118539128,118539129,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/118539128/carne-molida-de-pollo-termoformado,https://media.tottus.com.pe/tottusPE/43038359_1/public,TOTTUS,,,,10.9,11.9,10.9,11.9,True,8.4,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Sangrecita Sin Condimento Redondos,113787349,113787350,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787349/sangrecita-sin-condimentos-redondos,https://media.tottus.com.pe/tottusPE/42242970_1/public,TOTTUS,4.9,CMR,3.9,5.1,5.9,4.9,5.1,True,3.9,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Fresco Con Menudencia x Kg,117026658,117026659,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/117026658/pollo-fresco-con-menudencia-x-kg,https://media.tottus.com.pe/tottusPE/43000935_1/public,TOTTUS,,,,9.9,10.4,9.9,10.4,True,4.8,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Deditos de Pollo con Queso Avinka Doypack 276 g,151911807,151911809,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/151911807/deditos-de-pollo-con-queso-avinka-doypack-276-g,https://media.tottus.com.pe/tottusPE/43636644_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Filete De Pechuga Artisan x Kg. Libre de Antibióticos.,115835398,115835399,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/115835398/filete-de-pechuga-artisan-x-kg-libre-de-antibioticos,https://media.tottus.com.pe/tottusPE/42286538_1/public,TOTTUS,,,,34.9,39.9,34.9,39.9,True,12.5,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pack Ahorrador Mollejitas De Pollo,115807143,115807144,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115807143/pack-ahorrador-mollejitas-de-pollo,https://media.tottus.com.pe/tottusPE/40597129_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pack Ahorrador Patitas De Pollo,115806789,115806790,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115806789/pack-ahorrador-patitas-de-pollo,https://media.tottus.com.pe/tottusPE/40344724_1/public,TOTTUS,,,,7.9,,7.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Muslito De Pollo Importado Tottus,116227403,116227404,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116227403/muslito-de-pollo-importado-tottus,https://media.tottus.com.pe/tottusPE/41132528_1/public,TOTTUS,,,,12.9,,12.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Alitas De Pollo Congeladas San Fernando,115835264,115835265,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835264/alitas-de-pollo-congeladas-san-fernando,https://media.tottus.com.pe/tottusPE/42816472_1/public,TOTTUS,,,,15.9,,15.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Piernita Con Encuentro Tottus x Kg,115809749,115809750,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115809749/piernita-con-encuentro-tottus-x-kg,https://media.tottus.com.pe/tottusPE/40597133_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Muslito Light De Pollo,116227868,116227871,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116227868/muslito-light-de-pollo,https://media.tottus.com.pe/tottusPE/40600795_01/public,TOTTUS,,,,24.37,24.92,24.37,24.92,True,2.2,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Piezas De Pollo Condimentadas Pollada Criolla Redondos,113787391,113787392,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787391/piezas-de-pollo-condimentadas-pollada-criolla-redondos,https://media.tottus.com.pe/tottusPE/42603067_1/public,TOTTUS,12.5,CMR,3.1,12.9,16.9,12.5,12.9,True,3.1,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Fresco Entero Sin Menudencia San Fernando,115807443,115807444,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115807443/pollo-fresco-entero-sin-menudencia-san-fernando,https://media.tottus.com.pe/tottusPE/40339197_1/public,TOTTUS,,,,11.5,,11.5,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Sabor Pachamanca,113787366,113787368,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787366/pollo-sabor-pachamanca,https://media.tottus.com.pe/tottusPE/42015749_1/public,TOTTUS,13.5,CMR,2.9,13.9,16.9,13.5,13.9,True,2.9,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pechuga Con Ala De Pollo Congelado San Fernando,115835199,115835200,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835199/pechuga-con-ala-de-pollo-congelado-san-fernando,https://media.tottus.com.pe/tottusPE/42816469_1/public,TOTTUS,,,,16.9,,16.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Filete De Pierna Con Piel De Pollo,115808316,115808317,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115808316/filete-de-pierna-con-piel-de-pollo,https://media.tottus.com.pe/tottusPE/40433299_1/public,TOTTUS,,,,20.9,,20.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Enrollado de Pollo Cordon Bleu Redondos Empaque 1.3 Kg,116222310,116222312,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/116222310/enrollado-de-pollo-cordon-bleu-redondos-empaque-1-3-kg,https://media.tottus.com.pe/tottusPE/40016756_1/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Deditos de Pollo con Jalapeño Avinka Doypack 276 g,151911817,151911819,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/151911817/deditos-de-pollo-con-jalapeno-avinka-doypack-276-g,https://media.tottus.com.pe/tottusPE/43636645_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Sin Menudencia Avinka x Kg,146031024,146031596,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/146031024/pollo-sin-menudencia-avinka-x-kg,https://media.tottus.com.pe/tottusPE/43555533_1/public,TOTTUS,10.2,CMR,4.7,10.7,19.9,10.2,10.7,True,4.7,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Con Menudencia Avinka x Kg,146033646,146035338,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/146033646/pollo-con-menudencia-avinka-x-kg,https://media.tottus.com.pe/tottusPE/43555534_1/public,TOTTUS,8.9,CMR,7.3,9.6,17.9,8.9,9.6,True,7.3,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Filete De Pechuga Criolla Redondos,113787398,113787400,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787398/filete-de-pechuga-criolla-redondos,https://media.tottus.com.pe/tottusPE/41379961_1/public,TOTTUS,,,,16.5,16.9,16.5,16.9,True,2.4,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Enrollado de Pollo Redondos Champinones Bolsa 1.3 Kg,116222366,116222367,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/116222366/enrollado-de-pollo-redondos-champinones-bolsa-1-3-kg,https://media.tottus.com.pe/tottusPE/40016753_1/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Sabor Estofado,113787407,113787408,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787407/pollo-sabor-estofado,https://media.tottus.com.pe/tottusPE/42015747_1/public,TOTTUS,13.5,CMR,2.9,13.9,16.9,13.5,13.9,True,2.9,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Sabor Oriental,115808217,115808220,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/115808217/pollo-sabor-oriental,https://media.tottus.com.pe/tottusPE/42015748_1/public,TOTTUS,13.5,CMR,2.9,13.9,16.9,13.5,13.9,True,2.9,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Alitas De Pollo Teriyaki Avinka x 700 g,132818825,132818829,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/132818825/alitas-de-pollo-teriyaki-avinka-x-700-g,https://media.tottus.com.pe/tottusPE/43361385_1/public,TOTTUS,12.9,CMR,4.4,13.5,16.9,12.9,13.5,True,4.4,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Pollo Fresco Entero Artisan. Libre de Antibióticos.,115835308,115835309,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/115835308/pollo-fresco-entero-artisan-libre-de-antibioticos,https://media.tottus.com.pe/tottusPE/42410249_1/public,TOTTUS,,,,16.9,,16.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Alitas Marinadas Buffalo Tottus,115897345,115897346,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115897345/alitas-marinadas-buffalo-tottus,https://media.tottus.com.pe/tottusPE/42094297_1/public,TOTTUS,,,,22.9,23.9,22.9,23.9,True,4.2,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Piernitas Light De Pollo Sin Piel,116224583,116224584,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116224583/piernitas-light-de-pollo-sin-piel,https://media.tottus.com.pe/tottusPE/40600801_1/public,TOTTUS,,,,17.9,,17.9,,False,,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Nuggets Pollo Redondos Bolsa 900 g,154509169,154509171,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/154509169/nuggets-pollo-redondos-bolsa-900-g,https://media.tottus.com.pe/tottusPE/43687072_1/public,TOTTUS,,,,16.9,22.9,16.9,22.9,True,26.2,2026-07-01T09:04:03
tottus,carne-de-pollo,pollo,Sangrecita Pollo Cocida Avinka x 500 g,132818847,132818848,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/132818847/sangrecita-pollo-cocida-avinka-x-500-g,https://media.tottus.com.pe/tottusPE/43361398_1/public,TOTTUS,,,,6.9,,6.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Enrollado de Pollo con Fruta Redondos Empaque 1.3 kg,116233374,116233376,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/116233374/enrollado-de-pollo-con-fruta-redondos-empaque-1-3-kg,https://media.tottus.com.pe/tottusPE/41580461_1/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Muslitos Al Cilindro Avinka x 700 g,132818840,132818841,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/132818840/muslitos-al-cilindro-avinka-x-700-g,https://media.tottus.com.pe/tottusPE/43361396_1/public,TOTTUS,11.9,CMR,6.3,12.7,18.2,11.9,12.7,True,6.3,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Enrollado de Pollo con Verduras Redondos Empaque 1.3 Kg,116233378,116233379,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/116233378/enrollado-de-pollo-con-verduras-redondos-empaque-1-3-kg,https://media.tottus.com.pe/tottusPE/41580462_1/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Pollo Macerado Sabor Al Horno x 800 g Asu Olla!,115835429,115835431,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835429/pollo-macerado-sabor-al-horno-x-800-g-asu-olla!,https://media.tottus.com.pe/tottusPE/42261098_1/public,TOTTUS,,,,15.5,15.9,15.5,15.9,True,2.5,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Alitas Anticucheras Avinka x 700 g,132818854,132818855,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/132818854/alitas-anticucheras-avinka-x-700-g,https://media.tottus.com.pe/tottusPE/43361391_1/public,TOTTUS,,,,16.9,,16.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Pollo Sabor Criollo,113787336,113787337,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787336/pollo-sabor-criollo,https://media.tottus.com.pe/tottusPE/42015746_1/public,TOTTUS,13.5,CMR,2.9,13.9,16.9,13.5,13.9,True,2.9,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Filete de Pierna con Piel Artisan. Libre de Antibióticos.,120079225,120079226,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/120079225/filete-de-pierna-con-piel-artisan-libre-de-antibioticos,https://media.tottus.com.pe/tottusPE/43081848_1/public,TOTTUS,,,,34.9,,34.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Filete De Pierna Sin Piel Artisan x Kg. Libre de Antibióticos.,115835312,115835313,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/115835312/filete-de-pierna-sin-piel-artisan-x-kg-libre-de-antibioticos,https://media.tottus.com.pe/tottusPE/42286540_1/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Alitas Marinadas - Lemon Pepper,113787381,113787382,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/113787381/alitas-marinadas-lemon-pepper,https://media.tottus.com.pe/tottusPE/42094299_1/public,TOTTUS,,,,22.9,,22.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Nuggets Pollo Redondos Bolsa 10 Und,154509332,154509334,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/154509332/nuggets-pollo-redondos-bolsa-10-und,https://media.tottus.com.pe/tottusPE/43687071_1/public,TOTTUS,,,,5.5,,5.5,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Alitas Marinadas Hawaiano Tottus,115897347,115897348,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115897347/alitas-marinadas-hawaiano-tottus,https://media.tottus.com.pe/tottusPE/42094298_1/public,TOTTUS,,,,22.9,23.5,22.9,23.5,True,2.6,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Filete De Pechuga Oriental Redondos,113787405,113787406,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787405/filete-de-pechuga-oriental-redondos,https://media.tottus.com.pe/tottusPE/41379960_1/public,TOTTUS,,,,16.5,16.9,16.5,16.9,True,2.4,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Alitas De Pollo Oriental Tottus,115835119,115835120,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115835119/alitas-de-pollo-oriental-tottus,https://media.tottus.com.pe/tottusPE/41439279_1/public,TOTTUS,,,,22.9,,22.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Filete De Pierna A La Leña Artisan x Kg,146906914,146907076,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/146906914/filete-de-pierna-a-la-lena-artisan-x-kg,https://media.tottus.com.pe/Tottus/defaultImage/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Muslito De Pollo BBQ Avinka x 700 g,132818826,132818831,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/132818826/muslito-de-pollo-bbq-avinka-x-700-g,https://media.tottus.com.pe/tottusPE/43361383_1/public,TOTTUS,,,,18.5,18.7,18.5,18.7,True,1.1,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Medio Pollo Artisan x Kg,146906681,146906686,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/146906681/medio-pollo-artisan-x-kg,https://media.tottus.com.pe/tottusPE/43564328_1/public,TOTTUS,,,,30.9,,30.9,,False,,2026-07-01T09:04:05
tottus,carne-de-pollo,pollo,Pierna De Pollo Light Artisan x Kg. Libre de Antibióticos.,132818836,132818837,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/132818836/pierna-de-pollo-light-artisan-x-kg-libre-de-antibioticos-,https://media.tottus.com.pe/tottusPE/43361389_1/public,TOTTUS,,,,32.9,,32.9,,False,,2026-07-01T09:04:05
tottus,carne-de-cerdo,cerdo,Chuleta De Punta De Lomo Tottus,116254024,116254025,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116254024/chuleta-de-punta-de-lomo-tottus,https://media.tottus.com.pe/tottusPE/41457003_1/public,TOTTUS,13.5,CMR,6.9,14.5,15.9,13.5,14.5,True,6.9,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Saltadito De Cerdo Tottus,113787355,113787357,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/113787355/saltadito-de-cerdo-tottus,https://media.tottus.com.pe/tottusPE/41272347_1/public,TOTTUS,,,,9.9,,9.9,,False,,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Carne Molida De Cerdo Tottus x 500 g,115807161,115807162,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115807161/carne-molida-de-cerdo-tottus,https://media.tottus.com.pe/tottusPE/41714236_1/public,TOTTUS,8.9,CMR,6.3,9.5,9.9,8.9,9.5,True,6.3,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Panceta Con Piel Con Hueso Tottus,115865350,115865351,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115865350/panceta-con-piel-con-hueso-tottus,https://media.tottus.com.pe/tottusPE/20102037_1/public,TOTTUS,,,,27.9,29.9,27.9,29.9,True,6.7,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Chuleta De Pierna De Cerdo Tottus,115897208,115897209,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115897208/chuleta-de-pierna-de-cerdo-tottus,https://media.tottus.com.pe/tottusPE/40475185_1/public,TOTTUS,17.9,CMR,5.3,18.9,20.9,17.9,18.9,True,5.3,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Chuleta Parrillera De Cerdo Tottus x Kg,115869612,115869613,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115869612/chuleta-parrillera-de-cerdo-tottus-x-kg,https://media.tottus.com.pe/tottusPE/40475186_1/public,TOTTUS,,,,18.9,21.9,18.9,21.9,True,13.7,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Chuleta De Lomo De Cerdo Tottus,115869614,115869615,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115869614/chuleta-de-lomo-de-cerdo-tottus,https://media.tottus.com.pe/tottusPE/40475183_1/public,TOTTUS,,,,19.9,22.9,19.9,22.9,True,13.1,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Lomito Fino De Cerdo Tottus,115813187,115813188,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115813187/lomito-fino-de-cerdo-tottus,https://media.tottus.com.pe/tottusPE/40475168_1/public,TOTTUS,,,,36.9,,36.9,,False,,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Chuleta De Brazuelo De Cerdo Tottus,115817331,115817332,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115817331/chuleta-de-brazuelo-de-cerdo-tottus,https://media.tottus.com.pe/tottusPE/40475181_1/public,TOTTUS,17.9,CMR,5.3,18.9,20.9,17.9,18.9,True,5.3,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Panceta Sin Piel Y Con Hueso Tottus,115865355,115865358,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115865355/panceta-sin-piel-y-con-hueso-tottus,https://media.tottus.com.pe/tottusPE/40475198_1/public,TOTTUS,,,,30.9,,30.9,,False,,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Panceta Premium De Cerdo Tottus x Kg,115809072,115809073,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115809072/panceta-premium-de-cerdo-tottus-x-kg,https://media.tottus.com.pe/tottusPE/40827020_1/public,TOTTUS,,,,36.9,,36.9,,False,,2026-07-01T09:04:06
tottus,carne-de-cerdo,cerdo,Bife De Lomo De Cerdo Tottus x Kg,116224575,116224576,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116224575/bife-de-lomo-de-cerdo-tottus-x-kg,https://media.tottus.com.pe/tottusPE/40475171_1/public,TOTTUS,28.5,CMR,4.7,29.9,30.9,28.5,29.9,True,4.7,2026-07-01T09:04:06
